indicator,year,raw_value,value,municipality_code,municipality_name,district_code,district_name,section_code,section_name
Porcentaje de población menor de 18 años,2018,"19,9",19.9,28079,Madrid,2807912,Madrid distrito 12,2807912024,Madrid sección 12024
Porcentaje de población menor de 18 años,2017,"20,4",20.4,28079,Madrid,2807912,Madrid distrito 12,2807912024,Madrid sección 12024
Porcentaje de población menor de 18 años,2016,"21,6",21.6,28079,Madrid,2807912,Madrid distrito 12,2807912024,Madrid sección 12024
Porcentaje de población de 65 y más años,2022,"12,7",12.7,28079,Madrid,2807912,Madrid distrito 12,2807912024,Madrid sección 12024
Porcentaje de población de 65 y más años,2021,"12,7",12.7,28079,Madrid,2807912,Madrid distrito 12,2807912024,Madrid sección 12024
Porcentaje de población de 65 y más años,2020,"11,9",11.9,28079,Madrid,2807912,Madrid distrito 12,2807912024,Madrid sección 12024
Porcentaje de población de 65 y más años,2019,"11,3",11.3,28079,Madrid,2807912,Madrid distrito 12,2807912024,Madrid sección 12024
Porcentaje de población de 65 y más años,2018,11,11.0,28079,Madrid,2807912,Madrid distrito 12,2807912024,Madrid sección 12024
Porcentaje de población de 65 y más años,2017,"10,4",10.4,28079,Madrid,2807912,Madrid distrito 12,2807912024,Madrid sección 12024
Porcentaje de población de 65 y más años,2016,"9,9",9.9,28079,Madrid,2807912,Madrid distrito 12,2807912024,Madrid sección 12024
Tamaño medio del hogar,2022,"2,8",2.8,28079,Madrid,2807912,Madrid distrito 12,2807912024,Madrid sección 12024
Tamaño medio del hogar,2021,"2,8",2.8,28079,Madrid,2807912,Madrid distrito 12,2807912024,Madrid sección 12024
Tamaño medio del hogar,2020,"2,8",2.8,28079,Madrid,2807912,Madrid distrito 12,2807912024,Madrid sección 12024
Tamaño medio del hogar,2019,"2,9",2.9,28079,Madrid,2807912,Madrid distrito 12,2807912024,Madrid sección 12024
Tamaño medio del hogar,2018,"2,8",2.8,28079,Madrid,2807912,Madrid distrito 12,2807912024,Madrid sección 12024
Tamaño medio del hogar,2017,"2,8",2.8,28079,Madrid,2807912,Madrid distrito 12,2807912024,Madrid sección 12024
Tamaño medio del hogar,2016,"2,8",2.8,28079,Madrid,2807912,Madrid distrito 12,2807912024,Madrid sección 12024
Porcentaje de hogares unipersonales,2022,"22,1",22.1,28079,Madrid,2807912,Madrid distrito 12,2807912024,Madrid sección 12024
Porcentaje de hogares unipersonales,2021,"21,9",21.9,28079,Madrid,2807912,Madrid distrito 12,2807912024,Madrid sección 12024
Porcentaje de hogares unipersonales,2020,"22,5",22.5,28079,Madrid,2807912,Madrid distrito 12,2807912024,Madrid sección 12024
Porcentaje de hogares unipersonales,2019,"21,8",21.8,28079,Madrid,2807912,Madrid distrito 12,2807912024,Madrid sección 12024
Porcentaje de hogares unipersonales,2018,"22,4",22.4,28079,Madrid,2807912,Madrid distrito 12,2807912024,Madrid sección 12024
Porcentaje de hogares unipersonales,2017,"23,4",23.4,28079,Madrid,2807912,Madrid distrito 12,2807912024,Madrid sección 12024
Porcentaje de hogares unipersonales,2016,"21,9",21.9,28079,Madrid,2807912,Madrid distrito 12,2807912024,Madrid sección 12024
Población,2022,2.105,2105.0,28079,Madrid,2807912,Madrid distrito 12,2807912024,Madrid sección 12024
Población,2021,2.069,2069.0,28079,Madrid,2807912,Madrid distrito 12,2807912024,Madrid sección 12024
Población,2020,2.065,2065.0,28079,Madrid,2807912,Madrid distrito 12,2807912024,Madrid sección 12024
Población,2019,2.115,2115.0,28079,Madrid,2807912,Madrid distrito 12,2807912024,Madrid sección 12024
Población,2018,2.080,2080.0,28079,Madrid,2807912,Madrid distrito 12,2807912024,Madrid sección 12024
Población,2017,2.067,2067.0,28079,Madrid,2807912,Madrid distrito 12,2807912024,Madrid sección 12024
Población,2016,2.105,2105.0,28079,Madrid,2807912,Madrid distrito 12,2807912024,Madrid sección 12024
Porcentaje de población española,2022,"85,7",85.7,28079,Madrid,2807912,Madrid distrito 12,2807912024,Madrid sección 12024
Porcentaje de población española,2021,"86,4",86.4,28079,Madrid,2807912,Madrid distrito 12,2807912024,Madrid sección 12024
Porcentaje de población española,2020,"86,4",86.4,28079,Madrid,2807912,Madrid distrito 12,2807912024,Madrid sección 12024
Porcentaje de población española,2019,"85,7",85.7,28079,Madrid,2807912,Madrid distrito 12,2807912024,Madrid sección 12024
Porcentaje de población española,2018,86,86.0,28079,Madrid,2807912,Madrid distrito 12,2807912024,Madrid sección 12024
Porcentaje de población española,2017,"88,5",88.5,28079,Madrid,2807912,Madrid distrito 12,2807912024,Madrid sección 12024
Porcentaje de población española,2016,"90,2",90.2,28079,Madrid,2807912,Madrid distrito 12,2807912024,Madrid sección 12024
Edad media de la población,2022,"41,2",41.2,28079,Madrid,2807912,Madrid distrito 12,2807912027,Madrid sección 12027
Edad media de la población,2021,"40,7",40.7,28079,Madrid,2807912,Madrid distrito 12,2807912027,Madrid sección 12027
Edad media de la población,2020,"39,9",39.9,28079,Madrid,2807912,Madrid distrito 12,2807912027,Madrid sección 12027
Edad media de la población,2019,"39,7",39.7,28079,Madrid,2807912,Madrid distrito 12,2807912027,Madrid sección 12027
Edad media de la población,2018,"39,6",39.6,28079,Madrid,2807912,Madrid distrito 12,2807912027,Madrid sección 12027
Edad media de la población,2017,"39,1",39.1,28079,Madrid,2807912,Madrid distrito 12,2807912027,Madrid sección 12027
Edad media de la población,2016,39,39.0,28079,Madrid,2807912,Madrid distrito 12,2807912027,Madrid sección 12027
Porcentaje de población menor de 18 años,2022,"17,7",17.7,28079,Madrid,2807912,Madrid distrito 12,2807912027,Madrid sección 12027
Porcentaje de población menor de 18 años,2021,"19,2",19.2,28079,Madrid,2807912,Madrid distrito 12,2807912027,Madrid sección 12027
Porcentaje de población menor de 18 años,2020,20,20.0,28079,Madrid,2807912,Madrid distrito 12,2807912027,Madrid sección 12027
Porcentaje de población menor de 18 años,2019,"20,3",20.3,28079,Madrid,2807912,Madrid distrito 12,2807912027,Madrid sección 12027
Porcentaje de población menor de 18 años,2018,"20,5",20.5,28079,Madrid,2807912,Madrid distrito 12,2807912027,Madrid sección 12027
Porcentaje de población menor de 18 años,2017,"21,8",21.8,28079,Madrid,2807912,Madrid distrito 12,2807912027,Madrid sección 12027
Porcentaje de población menor de 18 años,2016,"22,1",22.1,28079,Madrid,2807912,Madrid distrito 12,2807912027,Madrid sección 12027
Porcentaje de población de 65 y más años,2022,"12,3",12.3,28079,Madrid,2807912,Madrid distrito 12,2807912027,Madrid sección 12027
Porcentaje de población de 65 y más años,2021,"12,5",12.5,28079,Madrid,2807912,Madrid distrito 12,2807912027,Madrid sección 12027
Porcentaje de población de 65 y más años,2020,"12,1",12.1,28079,Madrid,2807912,Madrid distrito 12,2807912027,Madrid sección 12027
Porcentaje de población de 65 y más años,2019,"12,5",12.5,28079,Madrid,2807912,Madrid distrito 12,2807912027,Madrid sección 12027
Porcentaje de población de 65 y más años,2018,"12,7",12.7,28079,Madrid,2807912,Madrid distrito 12,2807912027,Madrid sección 12027
Porcentaje de población de 65 y más años,2017,"12,8",12.8,28079,Madrid,2807912,Madrid distrito 12,2807912027,Madrid sección 12027
Porcentaje de población de 65 y más años,2016,"12,9",12.9,28079,Madrid,2807912,Madrid distrito 12,2807912027,Madrid sección 12027
Tamaño medio del hogar,2022,"2,7",2.7,28079,Madrid,2807912,Madrid distrito 12,2807912027,Madrid sección 12027
Tamaño medio del hogar,2021,"2,7",2.7,28079,Madrid,2807912,Madrid distrito 12,2807912027,Madrid sección 12027
Tamaño medio del hogar,2020,"2,7",2.7,28079,Madrid,2807912,Madrid distrito 12,2807912027,Madrid sección 12027
Tamaño medio del hogar,2019,"2,7",2.7,28079,Madrid,2807912,Madrid distrito 12,2807912027,Madrid sección 12027
Tamaño medio del hogar,2018,"2,7",2.7,28079,Madrid,2807912,Madrid distrito 12,2807912027,Madrid sección 12027
Tamaño medio del hogar,2017,"2,7",2.7,28079,Madrid,2807912,Madrid distrito 12,2807912027,Madrid sección 12027
Tamaño medio del hogar,2016,"2,7",2.7,28079,Madrid,2807912,Madrid distrito 12,2807912027,Madrid sección 12027
Porcentaje de hogares unipersonales,2022,"24,5",24.5,28079,Madrid,2807912,Madrid distrito 12,2807912027,Madrid sección 12027
Porcentaje de hogares unipersonales,2021,"24,3",24.3,28079,Madrid,2807912,Madrid distrito 12,2807912027,Madrid sección 12027
Porcentaje de hogares unipersonales,2020,"23,1",23.1,28079,Madrid,2807912,Madrid distrito 12,2807912027,Madrid sección 12027
Porcentaje de hogares unipersonales,2019,"23,3",23.3,28079,Madrid,2807912,Madrid distrito 12,2807912027,Madrid sección 12027
Porcentaje de hogares unipersonales,2018,"23,7",23.7,28079,Madrid,2807912,Madrid distrito 12,2807912027,Madrid sección 12027
Porcentaje de hogares unipersonales,2017,"24,3",24.3,28079,Madrid,2807912,Madrid distrito 12,2807912027,Madrid sección 12027
Porcentaje de hogares unipersonales,2016,"22,2",22.2,28079,Madrid,2807912,Madrid distrito 12,2807912027,Madrid sección 12027
Población,2022,1.741,1741.0,28079,Madrid,2807912,Madrid distrito 12,2807912027,Madrid sección 12027
Población,2021,1.705,1705.0,28079,Madrid,2807912,Madrid distrito 12,2807912027,Madrid sección 12027
Población,2020,1.737,1737.0,28079,Madrid,2807912,Madrid distrito 12,2807912027,Madrid sección 12027
Población,2019,1.755,1755.0,28079,Madrid,2807912,Madrid distrito 12,2807912027,Madrid sección 12027
Población,2018,1.755,1755.0,28079,Madrid,2807912,Madrid distrito 12,2807912027,Madrid sección 12027
Población,2017,1.713,1713.0,28079,Madrid,2807912,Madrid distrito 12,2807912027,Madrid sección 12027
Población,2016,1.687,1687.0,28079,Madrid,2807912,Madrid distrito 12,2807912027,Madrid sección 12027
Porcentaje de población española,2022,"82,3",82.3,28079,Madrid,2807912,Madrid distrito 12,2807912027,Madrid sección 12027
Porcentaje de población española,2021,"81,8",81.8,28079,Madrid,2807912,Madrid distrito 12,2807912027,Madrid sección 12027
Porcentaje de población española,2020,"81,2",81.2,28079,Madrid,2807912,Madrid distrito 12,2807912027,Madrid sección 12027
Porcentaje de población española,2019,"81,4",81.4,28079,Madrid,2807912,Madrid distrito 12,2807912027,Madrid sección 12027
Porcentaje de población española,2018,"82,5",82.5,28079,Madrid,2807912,Madrid distrito 12,2807912027,Madrid sección 12027
Porcentaje de población española,2017,"84,6",84.6,28079,Madrid,2807912,Madrid distrito 12,2807912027,Madrid sección 12027
Porcentaje de población española,2016,"85,5",85.5,28079,Madrid,2807912,Madrid distrito 12,2807912027,Madrid sección 12027
Edad media de la población,2022,"45,4",45.4,28079,Madrid,2807912,Madrid distrito 12,2807912028,Madrid sección 12028
Edad media de la población,2021,"45,8",45.8,28079,Madrid,2807912,Madrid distrito 12,2807912028,Madrid sección 12028
Edad media de la población,2020,"45,8",45.8,28079,Madrid,2807912,Madrid distrito 12,2807912028,Madrid sección 12028
Edad media de la población,2019,"44,5",44.5,28079,Madrid,2807912,Madrid distrito 12,2807912028,Madrid sección 12028
Edad media de la población,2018,46,46.0,28079,Madrid,2807912,Madrid distrito 12,2807912028,Madrid sección 12028
Edad media de la población,2017,46,46.0,28079,Madrid,2807912,Madrid distrito 12,2807912028,Madrid sección 12028
Edad media de la población,2016,"46,3",46.3,28079,Madrid,2807912,Madrid distrito 12,2807912028,Madrid sección 12028
Porcentaje de población menor de 18 años,2022,"15,4",15.4,28079,Madrid,2807912,Madrid distrito 12,2807912028,Madrid sección 12028
Porcentaje de población menor de 18 años,2021,"15,8",15.8,28079,Madrid,2807912,Madrid distrito 12,2807912028,Madrid sección 12028
Porcentaje de población menor de 18 años,2020,"15,2",15.2,28079,Madrid,2807912,Madrid distrito 12,2807912028,Madrid sección 12028
Porcentaje de población menor de 18 años,2019,"16,7",16.7,28079,Madrid,2807912,Madrid distrito 12,2807912028,Madrid sección 12028
Porcentaje de población menor de 18 años,2018,"15,7",15.7,28079,Madrid,2807912,Madrid distrito 12,2807912028,Madrid sección 12028
Porcentaje de población menor de 18 años,2017,"15,5",15.5,28079,Madrid,2807912,Madrid distrito 12,2807912028,Madrid sección 12028
Porcentaje de población menor de 18 años,2016,"15,8",15.8,28079,Madrid,2807912,Madrid distrito 12,2807912028,Madrid sección 12028
Porcentaje de población de 65 y más años,2022,23,23.0,28079,Madrid,2807912,Madrid distrito 12,2807912028,Madrid sección 12028
Porcentaje de población de 65 y más años,2021,"24,6",24.6,28079,Madrid,2807912,Madrid distrito 12,2807912028,Madrid sección 12028
Porcentaje de población de 65 y más años,2020,"24,5",24.5,28079,Madrid,2807912,Madrid distrito 12,2807912028,Madrid sección 12028
Porcentaje de población de 65 y más años,2019,"23,6",23.6,28079,Madrid,2807912,Madrid distrito 12,2807912028,Madrid sección 12028
Porcentaje de población de 65 y más años,2018,"26,1",26.1,28079,Madrid,2807912,Madrid distrito 12,2807912028,Madrid sección 12028
Porcentaje de población de 65 y más años,2017,27,27.0,28079,Madrid,2807912,Madrid distrito 12,2807912028,Madrid sección 12028
Porcentaje de población de 65 y más años,2016,"28,4",28.4,28079,Madrid,2807912,Madrid distrito 12,2807912028,Madrid sección 12028
Tamaño medio del hogar,2022,"2,4",2.4,28079,Madrid,2807912,Madrid distrito 12,2807912028,Madrid sección 12028
Tamaño medio del hogar,2021,"2,5",2.5,28079,Madrid,2807912,Madrid distrito 12,2807912028,Madrid sección 12028
Tamaño medio del hogar,2020,"2,5",2.5,28079,Madrid,2807912,Madrid distrito 12,2807912028,Madrid sección 12028
Tamaño medio del hogar,2019,"2,6",2.6,28079,Madrid,2807912,Madrid distrito 12,2807912028,Madrid sección 12028
Tamaño medio del hogar,2018,"2,5",2.5,28079,Madrid,2807912,Madrid distrito 12,2807912028,Madrid sección 12028
Tamaño medio del hogar,2017,"2,5",2.5,28079,Madrid,2807912,Madrid distrito 12,2807912028,Madrid sección 12028
Tamaño medio del hogar,2016,"2,4",2.4,28079,Madrid,2807912,Madrid distrito 12,2807912028,Madrid sección 12028
Porcentaje de hogares unipersonales,2022,"32,5",32.5,28079,Madrid,2807912,Madrid distrito 12,2807912028,Madrid sección 12028
Porcentaje de hogares unipersonales,2021,"31,8",31.8,28079,Madrid,2807912,Madrid distrito 12,2807912028,Madrid sección 12028
Porcentaje de hogares unipersonales,2020,"31,1",31.1,28079,Madrid,2807912,Madrid distrito 12,2807912028,Madrid sección 12028
Porcentaje de hogares unipersonales,2019,"28,2",28.2,28079,Madrid,2807912,Madrid distrito 12,2807912028,Madrid sección 12028
Porcentaje de hogares unipersonales,2018,29,29.0,28079,Madrid,2807912,Madrid distrito 12,2807912028,Madrid sección 12028
Porcentaje de hogares unipersonales,2017,"29,5",29.5,28079,Madrid,2807912,Madrid distrito 12,2807912028,Madrid sección 12028
Porcentaje de hogares unipersonales,2016,"30,6",30.6,28079,Madrid,2807912,Madrid distrito 12,2807912028,Madrid sección 12028
Población,2022,926,926.0,28079,Madrid,2807912,Madrid distrito 12,2807912028,Madrid sección 12028
Población,2021,936,936.0,28079,Madrid,2807912,Madrid distrito 12,2807912028,Madrid sección 12028
Población,2020,960,960.0,28079,Madrid,2807912,Madrid distrito 12,2807912028,Madrid sección 12028
Población,2019,1.024,1024.0,28079,Madrid,2807912,Madrid distrito 12,2807912028,Madrid sección 12028
Población,2018,944,944.0,28079,Madrid,2807912,Madrid distrito 12,2807912028,Madrid sección 12028
Población,2017,911,911.0,28079,Madrid,2807912,Madrid distrito 12,2807912028,Madrid sección 12028
Población,2016,874,874.0,28079,Madrid,2807912,Madrid distrito 12,2807912028,Madrid sección 12028
Porcentaje de población española,2022,"75,7",75.7,28079,Madrid,2807912,Madrid distrito 12,2807912028,Madrid sección 12028
Porcentaje de población española,2021,"76,2",76.2,28079,Madrid,2807912,Madrid distrito 12,2807912028,Madrid sección 12028
Porcentaje de población española,2020,"74,7",74.7,28079,Madrid,2807912,Madrid distrito 12,2807912028,Madrid sección 12028
Porcentaje de población española,2019,"72,2",72.2,28079,Madrid,2807912,Madrid distrito 12,2807912028,Madrid sección 12028
Porcentaje de población española,2018,"75,9",75.9,28079,Madrid,2807912,Madrid distrito 12,2807912028,Madrid sección 12028
Porcentaje de población española,2017,"78,6",78.6,28079,Madrid,2807912,Madrid distrito 12,2807912028,Madrid sección 12028
Porcentaje de población española,2016,"79,7",79.7,28079,Madrid,2807912,Madrid distrito 12,2807912028,Madrid sección 12028
Edad media de la población,2022,"42,5",42.5,28079,Madrid,2807912,Madrid distrito 12,2807912029,Madrid sección 12029
Edad media de la población,2021,"42,6",42.6,28079,Madrid,2807912,Madrid distrito 12,2807912029,Madrid sección 12029
Edad media de la población,2020,"42,4",42.4,28079,Madrid,2807912,Madrid distrito 12,2807912029,Madrid sección 12029
Edad media de la población,2019,"42,2",42.2,28079,Madrid,2807912,Madrid distrito 12,2807912029,Madrid sección 12029
Edad media de la población,2018,"41,7",41.7,28079,Madrid,2807912,Madrid distrito 12,2807912029,Madrid sección 12029
Edad media de la población,2017,"41,7",41.7,28079,Madrid,2807912,Madrid distrito 12,2807912029,Madrid sección 12029
Edad media de la población,2016,"41,6",41.6,28079,Madrid,2807912,Madrid distrito 12,2807912029,Madrid sección 12029
Porcentaje de población menor de 18 años,2022,"14,9",14.9,28079,Madrid,2807912,Madrid distrito 12,2807912029,Madrid sección 12029
Porcentaje de población menor de 18 años,2021,"15,4",15.4,28079,Madrid,2807912,Madrid distrito 12,2807912029,Madrid sección 12029
Porcentaje de población menor de 18 años,2020,"15,4",15.4,28079,Madrid,2807912,Madrid distrito 12,2807912029,Madrid sección 12029
Porcentaje de población menor de 18 años,2019,"16,1",16.1,28079,Madrid,2807912,Madrid distrito 12,2807912029,Madrid sección 12029
Porcentaje de población menor de 18 años,2018,"16,1",16.1,28079,Madrid,2807912,Madrid distrito 12,2807912029,Madrid sección 12029
Porcentaje de población menor de 18 años,2017,"16,8",16.8,28079,Madrid,2807912,Madrid distrito 12,2807912029,Madrid sección 12029
Porcentaje de población menor de 18 años,2016,"17,2",17.2,28079,Madrid,2807912,Madrid distrito 12,2807912029,Madrid sección 12029
Porcentaje de población de 65 y más años,2022,"19,3",19.3,28079,Madrid,2807912,Madrid distrito 12,2807912029,Madrid sección 12029
Porcentaje de población de 65 y más años,2021,"19,3",19.3,28079,Madrid,2807912,Madrid distrito 12,2807912029,Madrid sección 12029
Porcentaje de población de 65 y más años,2020,19,19.0,28079,Madrid,2807912,Madrid distrito 12,2807912029,Madrid sección 12029
Porcentaje de población de 65 y más años,2019,"18,8",18.8,28079,Madrid,2807912,Madrid distrito 12,2807912029,Madrid sección 12029
Porcentaje de población de 65 y más años,2018,"18,1",18.1,28079,Madrid,2807912,Madrid distrito 12,2807912029,Madrid sección 12029
Porcentaje de población de 65 y más años,2017,"19,3",19.3,28079,Madrid,2807912,Madrid distrito 12,2807912029,Madrid sección 12029
Porcentaje de población de 65 y más años,2016,"19,4",19.4,28079,Madrid,2807912,Madrid distrito 12,2807912029,Madrid sección 12029
Tamaño medio del hogar,2022,"2,8",2.8,28079,Madrid,2807912,Madrid distrito 12,2807912029,Madrid sección 12029
Tamaño medio del hogar,2021,"2,7",2.7,28079,Madrid,2807912,Madrid distrito 12,2807912029,Madrid sección 12029
Tamaño medio del hogar,2020,"2,7",2.7,28079,Madrid,2807912,Madrid distrito 12,2807912029,Madrid sección 12029
Tamaño medio del hogar,2019,"2,7",2.7,28079,Madrid,2807912,Madrid distrito 12,2807912029,Madrid sección 12029
Tamaño medio del hogar,2018,"2,8",2.8,28079,Madrid,2807912,Madrid distrito 12,2807912029,Madrid sección 12029
Tamaño medio del hogar,2017,"2,7",2.7,28079,Madrid,2807912,Madrid distrito 12,2807912029,Madrid sección 12029
Tamaño medio del hogar,2016,"2,7",2.7,28079,Madrid,2807912,Madrid distrito 12,2807912029,Madrid sección 12029
Porcentaje de hogares unipersonales,2022,26,26.0,28079,Madrid,2807912,Madrid distrito 12,2807912029,Madrid sección 12029
Porcentaje de hogares unipersonales,2021,"26,8",26.8,28079,Madrid,2807912,Madrid distrito 12,2807912029,Madrid sección 12029
Porcentaje de hogares unipersonales,2020,"26,3",26.3,28079,Madrid,2807912,Madrid distrito 12,2807912029,Madrid sección 12029
Porcentaje de hogares unipersonales,2019,"26,3",26.3,28079,Madrid,2807912,Madrid distrito 12,2807912029,Madrid sección 12029
Porcentaje de hogares unipersonales,2018,"26,9",26.9,28079,Madrid,2807912,Madrid distrito 12,2807912029,Madrid sección 12029
Porcentaje de hogares unipersonales,2017,"25,7",25.7,28079,Madrid,2807912,Madrid distrito 12,2807912029,Madrid sección 12029
Porcentaje de hogares unipersonales,2016,"25,3",25.3,28079,Madrid,2807912,Madrid distrito 12,2807912029,Madrid sección 12029
Población,2022,1.372,1372.0,28079,Madrid,2807912,Madrid distrito 12,2807912029,Madrid sección 12029
Población,2021,1.309,1309.0,28079,Madrid,2807912,Madrid distrito 12,2807912029,Madrid sección 12029
Población,2020,1.292,1292.0,28079,Madrid,2807912,Madrid distrito 12,2807912029,Madrid sección 12029
Población,2019,1.345,1345.0,28079,Madrid,2807912,Madrid distrito 12,2807912029,Madrid sección 12029
Población,2018,1.338,1338.0,28079,Madrid,2807912,Madrid distrito 12,2807912029,Madrid sección 12029
Población,2017,1.309,1309.0,28079,Madrid,2807912,Madrid distrito 12,2807912029,Madrid sección 12029
Población,2016,1.287,1287.0,28079,Madrid,2807912,Madrid distrito 12,2807912029,Madrid sección 12029
Porcentaje de población española,2022,"71,4",71.4,28079,Madrid,2807912,Madrid distrito 12,2807912029,Madrid sección 12029
Porcentaje de población española,2021,"71,7",71.7,28079,Madrid,2807912,Madrid distrito 12,2807912029,Madrid sección 12029
Porcentaje de población española,2020,"69,9",69.9,28079,Madrid,2807912,Madrid distrito 12,2807912029,Madrid sección 12029
Porcentaje de población española,2019,"69,4",69.4,28079,Madrid,2807912,Madrid distrito 12,2807912029,Madrid sección 12029
Porcentaje de población española,2018,"69,5",69.5,28079,Madrid,2807912,Madrid distrito 12,2807912029,Madrid sección 12029
Porcentaje de población española,2017,"70,9",70.9,28079,Madrid,2807912,Madrid distrito 12,2807912029,Madrid sección 12029
Porcentaje de población española,2016,"72,1",72.1,28079,Madrid,2807912,Madrid distrito 12,2807912029,Madrid sección 12029
Edad media de la población,2022,41,41.0,28079,Madrid,2807912,Madrid distrito 12,2807912030,Madrid sección 12030
Edad media de la población,2021,"41,1",41.1,28079,Madrid,2807912,Madrid distrito 12,2807912030,Madrid sección 12030
Edad media de la población,2020,"41,4",41.4,28079,Madrid,2807912,Madrid distrito 12,2807912030,Madrid sección 12030
Edad media de la población,2019,"41,4",41.4,28079,Madrid,2807912,Madrid distrito 12,2807912030,Madrid sección 12030
Edad media de la población,2018,"41,2",41.2,28079,Madrid,2807912,Madrid distrito 12,2807912030,Madrid sección 12030
Edad media de la población,2017,"41,2",41.2,28079,Madrid,2807912,Madrid distrito 12,2807912030,Madrid sección 12030
Edad media de la población,2016,"41,4",41.4,28079,Madrid,2807912,Madrid distrito 12,2807912030,Madrid sección 12030
Porcentaje de población menor de 18 años,2022,"18,2",18.2,28079,Madrid,2807912,Madrid distrito 12,2807912030,Madrid sección 12030
Porcentaje de población menor de 18 años,2021,18,18.0,28079,Madrid,2807912,Madrid distrito 12,2807912030,Madrid sección 12030
Porcentaje de población menor de 18 años,2020,"17,3",17.3,28079,Madrid,2807912,Madrid distrito 12,2807912030,Madrid sección 12030
Porcentaje de población menor de 18 años,2019,"17,1",17.1,28079,Madrid,2807912,Madrid distrito 12,2807912030,Madrid sección 12030
Porcentaje de población menor de 18 años,2018,"18,5",18.5,28079,Madrid,2807912,Madrid distrito 12,2807912030,Madrid sección 12030
Porcentaje de población menor de 18 años,2017,"18,5",18.5,28079,Madrid,2807912,Madrid distrito 12,2807912030,Madrid sección 12030
Porcentaje de población menor de 18 años,2016,19,19.0,28079,Madrid,2807912,Madrid distrito 12,2807912030,Madrid sección 12030
Porcentaje de población de 65 y más años,2022,19,19.0,28079,Madrid,2807912,Madrid distrito 12,2807912030,Madrid sección 12030
Porcentaje de población de 65 y más años,2021,"18,7",18.7,28079,Madrid,2807912,Madrid distrito 12,2807912030,Madrid sección 12030
Porcentaje de población de 65 y más años,2020,"18,8",18.8,28079,Madrid,2807912,Madrid distrito 12,2807912030,Madrid sección 12030
Porcentaje de población de 65 y más años,2019,19,19.0,28079,Madrid,2807912,Madrid distrito 12,2807912030,Madrid sección 12030
Porcentaje de población de 65 y más años,2018,"20,3",20.3,28079,Madrid,2807912,Madrid distrito 12,2807912030,Madrid sección 12030
Porcentaje de población de 65 y más años,2017,"20,4",20.4,28079,Madrid,2807912,Madrid distrito 12,2807912030,Madrid sección 12030
Porcentaje de población de 65 y más años,2016,"20,7",20.7,28079,Madrid,2807912,Madrid distrito 12,2807912030,Madrid sección 12030
Tamaño medio del hogar,2022,"3,2",3.2,28079,Madrid,2807912,Madrid distrito 12,2807912030,Madrid sección 12030
Tamaño medio del hogar,2021,"3,2",3.2,28079,Madrid,2807912,Madrid distrito 12,2807912030,Madrid sección 12030
Tamaño medio del hogar,2020,"3,3",3.3,28079,Madrid,2807912,Madrid distrito 12,2807912030,Madrid sección 12030
Tamaño medio del hogar,2019,"3,3",3.3,28079,Madrid,2807912,Madrid distrito 12,2807912030,Madrid sección 12030
Tamaño medio del hogar,2018,"3,1",3.1,28079,Madrid,2807912,Madrid distrito 12,2807912030,Madrid sección 12030
Tamaño medio del hogar,2017,3,3.0,28079,Madrid,2807912,Madrid distrito 12,2807912030,Madrid sección 12030
Tamaño medio del hogar,2016,3,3.0,28079,Madrid,2807912,Madrid distrito 12,2807912030,Madrid sección 12030
Porcentaje de hogares unipersonales,2022,"18,1",18.1,28079,Madrid,2807912,Madrid distrito 12,2807912030,Madrid sección 12030
Porcentaje de hogares unipersonales,2021,"18,1",18.1,28079,Madrid,2807912,Madrid distrito 12,2807912030,Madrid sección 12030
Porcentaje de hogares unipersonales,2020,"16,8",16.8,28079,Madrid,2807912,Madrid distrito 12,2807912030,Madrid sección 12030
Porcentaje de hogares unipersonales,2019,"17,3",17.3,28079,Madrid,2807912,Madrid distrito 12,2807912030,Madrid sección 12030
Porcentaje de hogares unipersonales,2018,"17,1",17.1,28079,Madrid,2807912,Madrid distrito 12,2807912030,Madrid sección 12030
Porcentaje de hogares unipersonales,2017,"18,1",18.1,28079,Madrid,2807912,Madrid distrito 12,2807912030,Madrid sección 12030
Porcentaje de hogares unipersonales,2016,"18,8",18.8,28079,Madrid,2807912,Madrid distrito 12,2807912030,Madrid sección 12030
Población,2022,1.317,1317.0,28079,Madrid,2807912,Madrid distrito 12,2807912030,Madrid sección 12030
Población,2021,1.318,1318.0,28079,Madrid,2807912,Madrid distrito 12,2807912030,Madrid sección 12030
Población,2020,1.338,1338.0,28079,Madrid,2807912,Madrid distrito 12,2807912030,Madrid sección 12030
Población,2019,1.343,1343.0,28079,Madrid,2807912,Madrid distrito 12,2807912030,Madrid sección 12030
Población,2018,1.269,1269.0,28079,Madrid,2807912,Madrid distrito 12,2807912030,Madrid sección 12030
Población,2017,1.245,1245.0,28079,Madrid,2807912,Madrid distrito 12,2807912030,Madrid sección 12030
Población,2016,1.202,1202.0,28079,Madrid,2807912,Madrid distrito 12,2807912030,Madrid sección 12030
Porcentaje de población española,2022,"73,3",73.3,28079,Madrid,2807912,Madrid distrito 12,2807912030,Madrid sección 12030
Porcentaje de población española,2021,"72,5",72.5,28079,Madrid,2807912,Madrid distrito 12,2807912030,Madrid sección 12030
Porcentaje de población española,2020,72,72.0,28079,Madrid,2807912,Madrid distrito 12,2807912030,Madrid sección 12030
Porcentaje de población española,2019,"73,6",73.6,28079,Madrid,2807912,Madrid distrito 12,2807912030,Madrid sección 12030
